dateTime,usd,logUSD,diff
2024-09-09 00:00:00+00:00,5.59865,1.7225254972501445,-0.0001339518936103179
2024-09-10 00:00:00+00:00,5.585,1.720084432521164,-0.0024410647289805354
2024-09-11 00:00:00+00:00,5.6641,1.734148011602796,0.014063579081632138
2024-09-12 00:00:00+00:00,5.6689,1.7349950953912052,0.000847083788409142
2024-09-13 00:00:00+00:00,5.6272,1.727611982737581,-0.007383112653624124
2024-09-14 00:00:00+00:00,5.5648,1.7164610451778268,-0.01115093755975427
2024-09-15 00:00:00+00:00,5.5648,1.7164610451778268,0.0
2024-09-16 00:00:00+00:00,5.59915,1.7226148005062005,0.0061537553283737
2024-09-17 00:00:00+00:00,5.5054,1.7057294287520204,-0.016885371754180145
2024-09-18 00:00:00+00:00,5.4832,1.7016888721382073,-0.004040556613813084
2024-09-19 00:00:00+00:00,5.4625,1.6979065604217085,-0.0037823117164987874
2024-09-20 00:00:00+00:00,5.4254,1.691091629427294,-0.0068149309944145475
