date,eur,diff,lag4,lag6
2024-04-15 00:00:00+00:00,1.6954651386395083,0.0005323318278407374,1.6943579374041415,1.6971905146484274
2024-04-16 00:00:00+00:00,1.7063758576183308,0.010910718978822453,1.6977930528358014,1.6936191216076613
2024-04-17 00:00:00+00:00,1.725432683431258,0.019056825812927336,1.6949328068116676,1.6943579374041415
2024-04-18 00:00:00+00:00,1.7197907457109631,-0.005641937720294976,1.6949328068116676,1.6977930528358014
2024-04-19 00:00:00+00:00,1.7191260504116497,-0.0006646952993134558,1.6954651386395083,1.6949328068116676
2024-04-20 00:00:00+00:00,1.7126368936586625,-0.006489156752987224,1.7063758576183308,1.6949328068116676
2024-04-21 00:00:00+00:00,1.7126368936586625,0.0,1.725432683431258,1.6954651386395083
2024-04-22 00:00:00+00:00,1.712846123585077,0.00020922992641447813,1.7197907457109631,1.7063758576183308
2024-04-23 00:00:00+00:00,1.7055568560099108,-0.007289267575166125,1.7191260504116497,1.725432683431258
2024-04-24 00:00:00+00:00,1.7034162967014053,-0.0021405593085055408,1.7126368936586625,1.7197907457109631
2024-04-25 00:00:00+00:00,1.706045432147146,0.002629135445740838,1.7126368936586625,1.7191260504116497
2024-04-26 00:00:00+00:00,1.7110102620425018,0.004964829895355738,1.712846123585077,1.7126368936586625
2024-04-27 00:00:00+00:00,1.6994943152898772,-0.011515946752624684,1.7055568560099108,1.7126368936586625
2024-04-28 00:00:00+00:00,1.6994943152898772,0.0,1.7034162967014053,1.712846123585077
2024-04-29 00:00:00+00:00,1.7008130875252312,0.0013187722353540376,1.706045432147146,1.7055568560099108
2024-04-30 00:00:00+00:00,1.7019204618934929,0.0011073743682616932,1.7110102620425018,1.7034162967014053
2024-05-01 00:00:00+00:00,1.712191232308799,0.010270770415306218,1.6994943152898772,1.706045432147146
2024-05-02 00:00:00+00:00,1.7169622852634534,0.004771052954654298,1.6994943152898772,1.7110102620425018
2024-05-03 00:00:00+00:00,1.7019897460424012,-0.014972539221052239,1.7008130875252312,1.6994943152898772
2024-05-04 00:00:00+00:00,1.6973169129295789,-0.004672833112822294,1.7019204618934929,1.6994943152898772
2024-05-05 00:00:00+00:00,1.6973169129295789,0.0,1.712191232308799,1.7008130875252312
2024-05-06 00:00:00+00:00,1.6998287393115827,0.0025118263820038678,1.7169622852634534,1.7019204618934929
2024-05-07 00:00:00+00:00,1.698548916995604,-0.0012798223159786737,1.7019897460424012,1.712191232308799
2024-05-08 00:00:00+00:00,1.6966077768639325,-0.0019411401316715704,1.6973169129295789,1.7169622852634534
2024-05-09 00:00:00+00:00,1.699232911550315,0.002625134686382591,1.6973169129295789,1.7019897460424012
2024-05-10 00:00:00+00:00,1.7127559436399535,0.013523032089638454,1.6998287393115827,1.6973169129295789
2024-05-11 00:00:00+00:00,1.714784827999446,0.0020288843594924444,1.698548916995604,1.6973169129295789
2024-05-12 00:00:00+00:00,1.714784827999446,0.0,1.6966077768639325,1.6998287393115827
2024-05-13 00:00:00+00:00,1.7137366646205343,-0.0010481633789116707,1.699232911550315,1.698548916995604
2024-05-14 00:00:00+00:00,1.716322665851118,0.002586001230583612,1.7127559436399535,1.6966077768639325
2024-05-15 00:00:00+00:00,1.7132446215595434,-0.0030780442915745443,1.714784827999446,1.699232911550315
2024-05-16 00:00:00+00:00,1.7213942279008243,0.008149606341280924,1.714784827999446,1.7127559436399535
2024-05-17 00:00:00+00:00,1.7182672049232448,-0.0031270229775794967,1.7137366646205343,1.714784827999446
2024-05-18 00:00:00+00:00,1.7134879698164331,-0.004779235106811663,1.716322665851118,1.714784827999446
2024-05-19 00:00:00+00:00,1.7134879698164331,0.0,1.7132446215595434,1.7137366646205343
2024-05-20 00:00:00+00:00,1.713430292621259,-5.7677195174132834e-05,1.7213942279008243,1.716322665851118
2024-05-21 00:00:00+00:00,1.7126892052445182,-0.0007410873767408344,1.7182672049232448,1.7132446215595434
2024-05-22 00:00:00+00:00,1.7157347895686577,0.003045584324139483,1.7134879698164331,1.7213942279008243
2024-05-23 00:00:00+00:00,1.718821325378819,0.0030865358101612728,1.7134879698164331,1.7182672049232448
2024-05-24 00:00:00+00:00,1.7160746134209095,-0.0027467119579094312,1.713430292621259,1.7134879698164331
2024-05-25 00:00:00+00:00,1.7238356689379375,0.007761055517027993,1.7126892052445182,1.7134879698164331
2024-05-26 00:00:00+00:00,1.7238356689379375,0.0,1.7157347895686577,1.713430292621259
2024-05-27 00:00:00+00:00,1.721270836791087,-0.0025648321468505486,1.718821325378819,1.7126892052445182
2024-05-28 00:00:00+00:00,1.7261305760731382,0.004859739282051301,1.7160746134209095,1.7157347895686577
2024-05-29 00:00:00+00:00,1.7230915449400437,-0.0030390311330945607,1.7238356689379375,1.718821325378819
